"","firm_name","wikipedia"
"356","APACHE CORP","https://en.wikipedia.org/wiki/Apache_Corporation"
"357","APPLIED MATERIALS","https://en.wikipedia.org/wiki/Applied_Materials"
"358","AVNET INC","https://en.wikipedia.org/wiki/Avnet"
"359","BANK OF HAWAII","https://en.wikipedia.org/wiki/Bank_of_Hawaii"
"360","BANK OF NEW YORK MELLON","https://en.wikipedia.org/wiki/The_Bank_of_New_York_Mellon"
"361","BLACK HILLS","https://en.wikipedia.org/wiki/Black_Hills_Corporation"
"362","MATERION CORP","https://en.wikipedia.org/wiki/Materion"
"363","CARDINAL HEALTH","https://en.wikipedia.org/wiki/Cardinal_Health"
"364","CARLISLE COS","https://en.wikipedia.org/wiki/Carlisle_Companies"
"365","CARPENTER TECHNOLOGY","https://en.wikipedia.org/wiki/Carpenter_Technology_Corporation"
"366","CENTURYLINK INC","https://en.wikipedia.org/wiki/The_Bank_of_New_York_Mellon"
"367","BRINKER INTERNATIONAL","https://en.wikipedia.org/wiki/Brinker_International"
"368","CHURCH & DWIGHT","https://en.wikipedia.org/wiki/Church_%26_Dwight"
"369","CINTAS CORP","https://en.wikipedia.org/wiki/Cintas"
"370","AON PLC","https://en.wikipedia.org/wiki/Aon_(company)"
"371","COMERICA INC","https://en.wikipedia.org/wiki/Comerica"
"372","CMS ENERGY","https://en.wikipedia.org/wiki/CMS_Energy"
"373","CRACKER BARREL OLD CTRY STOR","https://en.wikipedia.org/wiki/Cracker_Barrel"
"374","DANAHER CORP","https://en.wikipedia.org/wiki/Danaher_Corporation"
"375","DIEBOLD NIXDORF","https://en.wikipedia.org/wiki/Diebold_Nixdorf"
"376","DONALDSON","https://en.wikipedia.org/wiki/Donaldson_Company"
"377","OMNICOM GROUP","https://en.wikipedia.org/wiki/Omnicom_Group"
"378","FLOWSERVE CORP","https://en.wikipedia.org/wiki/Flowserve"
"379","EQUIFAX INC","https://en.wikipedia.org/wiki/Equifax"
"380","FEDERAL SIGNAL","https://en.wikipedia.org/wiki/Federal_Signal_Corporation"
"381","FIFTH THIRD BANCORP","https://en.wikipedia.org/wiki/Fifth_Third_Bank"
"382","REGIONS FINANCIAL","https://en.wikipedia.org/wiki/Regions_Financial_Corporation"
"383","FIRST HORIZON NATIONAL","https://en.wikipedia.org/wiki/First_Horizon_National_Corporation"
"384","FRANKLIN RESOURCES","https://en.wikipedia.org/wiki/Franklin_Templeton_Investments"
"385","FULLER CO","https://en.wikipedia.org/wiki/H.B._Fuller"
"386","GATX CORP","https://en.wikipedia.org/wiki/GATX"
"387","AEROJET ROCKETDYNE HOLDINGS","https://en.wikipedia.org/wiki/Aerojet_Rocketdyne_Holdings"
"388","HARSCO CORP","https://en.wikipedia.org/wiki/Harsco"
"389","HAWAIIAN ELECTRIC INDUSTRIES","https://en.wikipedia.org/wiki/Hawaiian_Electric_Industries"
"390","HNI CORP","https://en.wikipedia.org/wiki/HNI_Corporation"
"391","IDACORP INC","https://en.wikipedia.org/wiki/Idacorp"
"392","VECTREN CORP","https://en.wikipedia.org/wiki/Vectren"
"393","JACOBS ENGINEERING GROUP","https://en.wikipedia.org/wiki/Jacobs_Engineering_Group"
"394","KELLY SERVICES INC","https://en.wikipedia.org/wiki/Kelly_Services"
"395","KENNAMETAL INC","https://en.wikipedia.org/wiki/Kennametal"
"396","LEGGETT & PLATT","https://en.wikipedia.org/wiki/Leggett_%26_Platt"
"397","MCCORMICK","https://en.wikipedia.org/wiki/McCormick_%26_Company"
"398","MILLER INC","https://en.wikipedia.org/wiki/Herman_Miller_(manufacturer)"
"399","MURPHY OIL","https://en.wikipedia.org/wiki/Murphy_Oil"
"400","MYLAN","https://en.wikipedia.org/wiki/Mylan"
"401","NATIONAL FUEL GAS","https://en.wikipedia.org/wiki/National_Fuel_Gas"
"402","NATIONAL PRESTO INDUSTRIES","https://en.wikipedia.org/wiki/National_Presto_Industries"
"403","NOBLE ENERGY","https://en.wikipedia.org/wiki/Noble_Energy"
"404","NORDSON CORP","https://en.wikipedia.org/wiki/Nordson_Corporation"
"405","EVERSOURCE ENERGY","https://en.wikipedia.org/wiki/Eversource_Energy"
"406","NISOURCE INC","https://en.wikipedia.org/wiki/NiSource"
"407","NORTHERN TRUST","https://en.wikipedia.org/wiki/Northern_Trust"
"408","OGE ENERGY","https://en.wikipedia.org/wiki/Oklahoma_Gas_%26_Electric"
"409","OLIN CORP","https://en.wikipedia.org/wiki/Olin_Corporation"
"410","AMERICAN FINANCIAL GROUP","https://en.wikipedia.org/wiki/American_Financial_Group"
"411","PENTAIR PLC","https://en.wikipedia.org/wiki/Pentair"
"412","PNM RESOURCES","https://en.wikipedia.org/wiki/PNM_Resources"
"413","RPM INTERNATIONAL","https://en.wikipedia.org/wiki/RPM_International"
"414","ROLLINS INC","https://en.wikipedia.org/wiki/Rollins,_Inc."
"415","SCANA CORP","https://en.wikipedia.org/wiki/SCANA"
"416","SEALED AIR","https://en.wikipedia.org/wiki/Sealed_Air"
"417","SMUCKER CO","https://en.wikipedia.org/wiki/The_J.M._Smucker_Company"
"418","SONOCO PRODUCTS","https://en.wikipedia.org/wiki/Sonoco"
"419","STATE STREET","https://en.wikipedia.org/wiki/State_Street_Corporation"
"420","STRYKER CORP","https://en.wikipedia.org/wiki/Stryker_Corporation"
"421","TELEFLEX INC","https://en.wikipedia.org/wiki/Teleflex"
"422","TELEPHONE & DATA SYSTEMS","https://en.wikipedia.org/wiki/Telephone_and_Data_Systems"
"423","TERADYNE INC","https://en.wikipedia.org/wiki/Teradyne"
"424","THERMO FISHER SCIENTIFIC","https://en.wikipedia.org/wiki/Thermo_Fisher_Scientific"
"425","TRINITY INDUSTRIES","https://en.wikipedia.org/wiki/Trinity_Industries"
"426","TYSON FOODS INC","https://en.wikipedia.org/wiki/Tyson_Foods"
"427","SENSIENT TECHNOLOGIES","https://en.wikipedia.org/wiki/Sensient_Technologies"
"428","UNIVERSAL CORP","https://en.wikipedia.org/wiki/Universal_Corporation"
"429","GRAHAM HOLDINGS","https://en.wikipedia.org/wiki/Graham_Holdings"
"430","WEC ENERGY GROUP","https://en.wikipedia.org/wiki/WEC_Energy_Group"
"431","ALLIANT ENERGY","https://en.wikipedia.org/wiki/Alliant_Energy"
"432","ANADARKO PETROLEUM","https://en.wikipedia.org/wiki/Anadarko_Petroleum"
"433","MORGAN STANLEY","https://en.wikipedia.org/wiki/Morgan_Stanley"
"434","CYPRESS SEMICONDUCTOR","https://en.wikipedia.org/wiki/Cypress_Semiconductor"
"435","HARLEY-DAVIDSON","https://en.wikipedia.org/wiki/Harley-Davidson"
"436","WATTS WATER TECHNOLOGIES",
"437","ADOBE SYSTEMS","https://en.wikipedia.org/wiki/Adobe_Inc."
"438","PROGRESSIVE CORP-OHIO","https://en.wikipedia.org/wiki/Progressive_Corporation"
"439","CADENCE DESIGN SYSTEMS","https://en.wikipedia.org/wiki/Cadence_Design_Systems"
"440","TIFFANY & CO","https://en.wikipedia.org/wiki/Tiffany_%26_Co."
"441","SCHWAB CORP","https://en.wikipedia.org/wiki/Charles_Schwab_Corporation"
"442","ALBANY INTERNATIONAL CORP","https://en.wikipedia.org/wiki/Albany_International"
"443","SOTHEBY'S","https://en.wikipedia.org/wiki/Sotheby's"
"444","OFFICE DEPOT","https://en.wikipedia.org/wiki/Office_Depot"
"445","VALERO ENERGY","https://en.wikipedia.org/wiki/Valero_Energy"
"446","SYMANTEC CORP","https://en.wikipedia.org/wiki/Symantec"
"447","PTC INC","https://en.wikipedia.org/wiki/PTC_(software_company)"
"448","XILINX INC","https://en.wikipedia.org/wiki/Xilinx"
"449","ILLINOVA CORP",
"450","GIBSON GREETINGS",
"451","NEW ENGLAND ELECTRIC SYSTEM",
"452","OREGON STEEL MILLS","https://en.wikipedia.org/wiki/Oregon_Steel_Mills"
"453","HEILIG-MEYERS","https://en.wikipedia.org/wiki/Heilig-Meyers"
"454","CORDANT TECHNOLOGIES",
"455","VARCO INTERNATIONAL",
"456","MIRAGE RESORTS","https://en.wikipedia.org/wiki/Mirage_Resorts"
"457","SILICON GRAPHICS","https://en.wikipedia.org/wiki/Silicon_Graphics"
"458","ARVIN INDUSTRIES",
"459","KANSAS CITY SOUTHERN","https://en.wikipedia.org/wiki/Kansas_City_Southern_(company)"
"460","COMSAT CORP","https://en.wikipedia.org/wiki/COMSAT"
"461","NEW CENTURY ENERGIES",
"462","CONSOLIDATED PAPERS","https://en.wikipedia.org/wiki/Consolidated_Papers,_Inc."
"463","HANNA CO","https://en.wikipedia.org/wiki/M._A._Hanna_Company"
"464","CMP GROUP",
"465","DEXTER CORP",
"466","FIRST SECURITY CORP","https://en.wikipedia.org/wiki/First_Security_Corporation"
"467","ACUSON CORP",
"468","SOUTHDOWN INC",
"469","SEAGATE TECHNOLOGY","https://en.wikipedia.org/wiki/Seagate_Technology"
"470","HSB GROUP",
"471","FEDERAL-MOGUL HOLDINGS","https://en.wikipedia.org/wiki/Federal-Mogul"
"472","FLORIDA PROGRESS",
"473","LG&E ENERGY","https://en.wikipedia.org/wiki/Louisville_Gas_%26_Electric"
"474","MYND CORP",
"475","SHAW INDUSTRIES","https://en.wikipedia.org/wiki/Shaw_Industries"
"476","US BANCORP","https://en.wikipedia.org/wiki/U.S._Bancorp"
"477","SUMMIT BANCORP","https://en.wikipedia.org/wiki/Summit_Bancorp"
"478","FLOWERS FOODS","https://en.wikipedia.org/wiki/Flowers_Foods"
"479","IPALCO ENTERPRISES",
"480","MIDGARDXXI INC",
"481","MAXXAM INC",
"482","COMDISCO HOLDING",
"483","MCN ENERGY GROUP",
"484","NCH CORP","https://en.wikipedia.org/wiki/NCH_Corporation"
"485","HOUGHTON MIFFLIN","https://en.wikipedia.org/wiki/Houghton_Mifflin_Harcourt"
"486","CHRIS-CRAFT INDUSTRIES","https://en.wikipedia.org/wiki/Chris-Craft_Industries"
"487","STRUCTURAL DYNAMICS RESEARCH","https://en.wikipedia.org/wiki/SDRC"
"488","BERGEN BRUNSWIG CORP",
"489","TOSCO CORP","https://en.wikipedia.org/wiki/Tosco_Corporation"
"490","CARTER-WALLACE","https://en.wikipedia.org/wiki/Carter-Wallace"
"491","SENSORMATIC ELECTRONICS","https://en.wikipedia.org/wiki/Sensormatic"
"492","GLOBALSANTAFE CORP","https://en.wikipedia.org/wiki/GlobalSantaFe_Corporation"
"493","DEAN FOODS CO","https://en.wikipedia.org/wiki/Dean_Foods"
"494","MONTANA POWER","https://en.wikipedia.org/wiki/Montana_Power_Company"
"495","WILLAMETTE INDUSTRIES","https://en.wikipedia.org/wiki/Willamette_Industries"
"496","LANDS END INC","https://en.wikipedia.org/wiki/Lands'_End"
"497","CONECTIV INC",
"498","INFORMATION RESOURCES",
"499","CIRRUS LOGIC","https://en.wikipedia.org/wiki/Cirrus_Logic"
"500","ENCOMPASS HEALTH","https://en.wikipedia.org/wiki/Encompass_Health"
"501","DOLE FOOD","https://en.wikipedia.org/wiki/Dole_Food_Company"
"502","OCEAN ENERGY",
"503","WALLACE COMPUTER SERVICES",
"504","DREYER'S GRAND ICE CRM HOLDINGS","https://en.wikipedia.org/wiki/Dreyer's"
"505","FIRST VIRGINIA BANKS",
"506","CLAYTON HOMES",
"507","AIRBORNE INC",
"508","BIOGEN INC","https://en.wikipedia.org/wiki/Biogen"
"509","UNIFI INC",
"510","INTERNATIONAL MULTIFOODS",
"511","COSTA INC","https://en.wikipedia.org/wiki/A._T._Cross_Company"
"512","ALLETE INC",
"513","IMC GLOBAL","https://en.wikipedia.org/wiki/IMC_Global"
"514","SOUTHTRUST CORP","https://en.wikipedia.org/wiki/SouthTrust"
"515","MANDALAY RESORT GROUP","https://en.wikipedia.org/wiki/Mandalay_Resort_Group"
"516","ENESCO GROUP","https://en.wikipedia.org/wiki/Enesco"
"517","STORAGE TECHNOLOGY CORP","https://en.wikipedia.org/wiki/Storage_Technology_Corporation"
"518","IVAX CORP",
"519","CHIRON CORP","https://en.wikipedia.org/wiki/Chiron_Corporation"
"520","STEWART & STEVENSON SERVICES","https://en.wikipedia.org/wiki/Stewart_%26_Stevenson"
"521","DIAGNOSTIC PRODUCTS",
"522","REYNOLDS & REYNOLDS","https://en.wikipedia.org/wiki/Reynolds_and_Reynolds"
"523","BANTA CORP","https://en.wikipedia.org/wiki/Banta_Corporation"
"524","SYMBOL TECHNOLOGIES","https://en.wikipedia.org/wiki/Symbol_Technologies"
"525","MERCANTILE BANKSHARES",
"526","HANCOCK FABRICS","https://en.wikipedia.org/wiki/Hancock_Fabrics"
"527","WELLMAN INC",
"528","LONGVIEW FIBRE",
"529","CLAIRES STORES","https://en.wikipedia.org/wiki/Claire's"
"530","EDWARDS INC","https://en.wikipedia.org/wiki/A._G._Edwards"
"531","RESOLUTE FOREST PRODUCTS","https://en.wikipedia.org/wiki/Resolute_Forest_Products"
"532","SEQUA CORP",
"533","LYONDELL CHEMICAL",
"534","BEAR STEARNS COMPANIES","https://en.wikipedia.org/wiki/Bear_Stearns"
"535","AQUILA INC","https://en.wikipedia.org/wiki/Aquila,_Inc."
"536","CHESAPEAKE CORP",
"537","ANGELICA CORP",
"538","ENERGY EAST","https://en.wikipedia.org/wiki/Energy_East"
"539","CPI CORP",
"540","AVIS BUDGET GROUP","https://en.wikipedia.org/wiki/Avis_Budget_Group"
"541","MEDIA GENERAL INC","https://en.wikipedia.org/wiki/Media_General"
"542","DATASCOPE CORP",
"543","PUGET ENERGY","https://en.wikipedia.org/wiki/Puget_Sound_Energy"
"544","MODINE MANUFACTURING","https://en.wikipedia.org/wiki/Modine_Manufacturing"
"545","FERRO CORP","https://en.wikipedia.org/wiki/Ferro_Corporation"
"546","AXIALL CORP","https://en.wikipedia.org/wiki/Axiall"
"547","CHEMTURA CORP","https://en.wikipedia.org/wiki/Chemtura"
"548","BELO CORP","https://en.wikipedia.org/wiki/Belo"
"549","BJ SERVICES","https://en.wikipedia.org/wiki/BJ_Services"
"550","MAGNETEK INC","https://en.wikipedia.org/wiki/Magnetek"
"551","SMITH INTERNATIONAL","https://en.wikipedia.org/wiki/Smith_International"
"552","ADC TELECOMMUNICATIONS","https://en.wikipedia.org/wiki/ADC_Telecommunications"
"553","ALLEGHENY ENERGY","https://en.wikipedia.org/wiki/Allegheny_Energy"
"554","GENZYME CORP","https://en.wikipedia.org/wiki/Genzyme"
"555","BECKMAN COULTER","https://en.wikipedia.org/wiki/Beckman_Coulter"
"556","WILMINGTON TRUST","https://en.wikipedia.org/wiki/Wilmington_Trust"
"557","MARSHALL & ILSLEY","https://en.wikipedia.org/wiki/Marshall_%26_Ilsley"
"558","LUBRIZOL CORP","https://en.wikipedia.org/wiki/Lubrizol"
"559","STANDARD REGISTER","https://en.wikipedia.org/wiki/Taylor_Communications"
"560","LAWSON PRODUCTS",
"561","OVERSEAS SHIPHOLDING GROUP","https://en.wikipedia.org/wiki/Overseas_Shipholding_Group"
"562","BMC SOFTWARE","https://en.wikipedia.org/wiki/BMC_Software"
"563","KAYDON CORP",
"564","DELL TECHNOLOGIES","https://en.wikipedia.org/wiki/Dell_Technologies"
"565","MOLEX INC","https://en.wikipedia.org/wiki/Molex"
"566","NV ENERGY","https://en.wikipedia.org/wiki/NV_Energy"
"567","LSI CORP","https://en.wikipedia.org/wiki/LSI_Corporation"
"568","FOREST LABORATORIES","https://en.wikipedia.org/wiki/Forest_Laboratories"
"569","INTERNATIONAL GAME TECHNOLOGY","https://en.wikipedia.org/wiki/International_Game_Technology"
"570","CLEVELAND-CLIFFS","https://en.wikipedia.org/wiki/Cleveland-Cliffs_Inc."
"571","FAMILY DOLLAR STORES","https://en.wikipedia.org/wiki/Family_Dollar"
"572","CITY NATIONAL","https://en.wikipedia.org/wiki/City_National_Bank_(California)"
"573","ALTERA CORP","https://en.wikipedia.org/wiki/Altera"
"574","WAUSAU PAPER","https://en.wikipedia.org/wiki/Wausau_Paper"
"575","PRECISION CASTPARTS","https://en.wikipedia.org/wiki/Precision_Castparts_Corp."
"576","PEPCO HOLDINGS","https://en.wikipedia.org/wiki/Pepco_Holdings"
"577","CLECO CORP","https://en.wikipedia.org/wiki/Cleco_Holdings"
"578","COCA-COLA EUROPEAN PARTNERS","https://en.wikipedia.org/wiki/Coca-Cola_European_Partners"
"579","SOUTHERN CO GAS","https://en.wikipedia.org/wiki/Southern_Company_Gas"
"580","TECO ENERGY","https://en.wikipedia.org/wiki/TECO_Energy"
"581","QUESTAR CORP","https://en.wikipedia.org/wiki/Questar_Corporation_(gas_company)"
"582","LINEAR TECHNOLOGY","https://en.wikipedia.org/wiki/Linear_Technology"
"583","MENTOR GRAPHICS","https://en.wikipedia.org/wiki/Mentor_Graphics"
"584","TIDEWATER INC","https://en.wikipedia.org/wiki/Tidewater_(marine_services)"
"585","BOB EVANS FARMS","https://en.wikipedia.org/wiki/Bob_Evans_Restaurants"
"586","SNYDERS-LANCE","https://en.wikipedia.org/wiki/Snyder%27s-Lance"
"587","GREAT PLAINS ENERGY","https://en.wikipedia.org/wiki/Great_Plains_Energy"
"588","WGL HOLDINGS","https://en.wikipedia.org/wiki/WGL_Holdings"
"589","SCHULMAN INC","https://en.wikipedia.org/wiki/A._Schulman"
"590","CABOT CORP","https://en.wikipedia.org/wiki/Cabot_Corporation"
"591","NOVELL INC","https://en.wikipedia.org/wiki/Novell"
"592","GREAT LAKES CHEMICAL",
"593","AMGEN INC","https://en.wikipedia.org/wiki/Amgen"
"594","GRANITE CONSTRUCTION","https://en.wikipedia.org/wiki/Granite_Construction"
"595","ARNOLD INDUSTRIES",
"596","FEDERAL HOME LOAN MORTG","https://en.wikipedia.org/wiki/Freddie_Mac"
"597","PAYCHEX INC","https://en.wikipedia.org/wiki/Paychex"
"598","LANCASTER COLONY",
"599","ALLERGAN INC","https://en.wikipedia.org/wiki/Allergan,_Inc."
"600","MBNA CORP","https://en.wikipedia.org/wiki/MBNA"
"601","FISERV INC","https://en.wikipedia.org/wiki/Fiserv"
"602","PRAXAIR INC","https://en.wikipedia.org/wiki/Praxair"
"603","MARK IV INDUSTRIES","https://en.wikipedia.org/wiki/Mark_IV_Industries"
"604","BUFFETS HOLDINGS",
"605","SUN MICROSYSTEMS","https://en.wikipedia.org/wiki/Sun_Microsystems"
"606","HARRIS TEETER SUPERMARKETS","https://en.wikipedia.org/wiki/Harris_Teeter"
"607","PVH CORP","https://en.wikipedia.org/wiki/PVH_(company)"
"608","DOLLAR GENERAL","https://en.wikipedia.org/wiki/Dollar_General"
"609","INTERPUBLIC GROUP OF COS","https://en.wikipedia.org/wiki/The_Interpublic_Group_of_Companies"
"610","AMERICAN POWER CONVERSION CORP","https://en.wikipedia.org/wiki/APC_by_Schneider_Electric"
"611","MCI INC","https://en.wikipedia.org/wiki/MCI_Communications"
"612","IBP INC","https://en.wikipedia.org/wiki/IBP,_Inc."
"613","ARROW ELECTRONICS","https://en.wikipedia.org/wiki/Arrow_Electronics"
"614","EL PASO CORP","https://en.wikipedia.org/wiki/El_Paso_Corp."
"615","BRINKS CO","https://en.wikipedia.org/wiki/Brink's"
"616","YORK INTERNATIONAL",
"617","RALSTON PURINA","https://en.wikipedia.org/wiki/Ralston_Purina"
"618","HCA HEALTHCARE","https://en.wikipedia.org/wiki/HCA_Healthcare"
"619","AES CORP","https://en.wikipedia.org/wiki/AES_Corporation"
"620","COSTCO WHOLESALE","https://en.wikipedia.org/wiki/Costco"
"621","HANNAFORD BROTHERS","https://en.wikipedia.org/wiki/Hannaford_Brothers_Company"
"622","WACHOVIA CORP","https://en.wikipedia.org/wiki/Wachovia"
"623","NEXTEL COMMUNICATIONS","https://en.wikipedia.org/wiki/Nextel_Communications"
"624","GLATFELTER","https://en.wikipedia.org/wiki/Glatfelter"
"625","PERRIGO CO PLC","https://en.wikipedia.org/wiki/Perrigo"
"626","BARRICK GOLD","https://en.wikipedia.org/wiki/Barrick_Gold"
"627","ASCENTIAL SOFTWARE","https://en.wikipedia.org/wiki/Informix_Corporation"
"628","BURLINGTON RESOURCES","https://en.wikipedia.org/wiki/Burlington_Resources"
"629","CISCO SYSTEMS","https://en.wikipedia.org/wiki/Cisco_Systems"
"630","STAPLES INC","https://en.wikipedia.org/wiki/Staples_Inc."
"631","PIONEER NATURAL RESOURCES","https://en.wikipedia.org/wiki/Pioneer_Natural_Resources"
"632","EASTMAN CHEMICAL","https://en.wikipedia.org/wiki/Eastman_Chemical_Company"
"633","EMC CORP","https://en.wikipedia.org/wiki/Dell_EMC"
"634","HUNT TRANSPRT SERVICES","https://en.wikipedia.org/wiki/J._B._Hunt"
"635","KEYCORP","https://en.wikipedia.org/wiki/KeyBank"
"636","UNUM GROUP","https://en.wikipedia.org/wiki/Unum"
"637","HUBBELL INC","https://en.wikipedia.org/wiki/Hubbell_Incorporated"
"638","MICROSOFT CORP","https://en.wikipedia.org/wiki/Microsoft"
"639","SOUTHWEST AIRLINES","https://en.wikipedia.org/wiki/Southwest_Airlines"
"640","UNITEDHEALTH GROUP","https://en.wikipedia.org/wiki/UnitedHealth_Group"
"641","LITTON INDUSTRIES","https://en.wikipedia.org/wiki/Litton_Industries"
"642","OLSTEN CORP",
"643","TECUMSEH PRODUCTS","https://en.wikipedia.org/wiki/Tecumseh_Products"
"644","RAYONIER INC","https://en.wikipedia.org/wiki/Rayonier"
"645","SUPERIOR INDUSTRIES INTERNATIONAL",
"646","CBS CORP","https://en.wikipedia.org/wiki/CBS_Corporation"
"647","CALLAWAY GOLF","https://en.wikipedia.org/wiki/Callaway_Golf_Company"
"648","ALBEMARLE CORP","https://en.wikipedia.org/wiki/Albemarle_Corporation"
"649","NEWMARKET CORP","https://en.wikipedia.org/wiki/NewMarket_Corporation"
"650","UNICOM CORP","https://en.wikipedia.org/wiki/Unicom_Corp"
"651","LEE ENTERPRISES","https://en.wikipedia.org/wiki/Lee_Enterprises"
"652","SIGMA-ALDRICH","https://en.wikipedia.org/wiki/Sigma-Aldrich"
"653","MICRON TECHNOLOGY","https://en.wikipedia.org/wiki/Micron_Technology"
"654","KOHL'S","https://en.wikipedia.org/wiki/Kohl's"
"655","FIRST DATA","https://en.wikipedia.org/wiki/First_Data"
"656","NATIONAL CITY CORP","https://en.wikipedia.org/wiki/National_City_Corp."
"657","AAR CORP","https://en.wikipedia.org/wiki/AAR_Corp"
"658","ABM INDUSTRIES","https://en.wikipedia.org/wiki/ABM_Industries"
"659","ARCBEST CORP",
"660","ACXIOM CORP","https://en.wikipedia.org/wiki/LiveRamp"
"661","CASEYS GENERAL STORES","https://en.wikipedia.org/wiki/Casey's_General_Stores"
"662","CATO CORP","https://en.wikipedia.org/wiki/Cato_Corporation"
"663","CHEMED CORP","https://en.wikipedia.org/wiki/VITAS_Healthcare"
"664","COMMERCIAL METALS","https://en.wikipedia.org/wiki/Commercial_Metals_Company"
"665","CULLEN/FROST BANKERS","https://en.wikipedia.org/wiki/Frost_Bank"
"666","ASCENA RETAIL GROUP","https://en.wikipedia.org/wiki/Ascena_Retail_Group"
"667","EATON VANCE","https://en.wikipedia.org/wiki/Eaton_Vance"
"668","ENERGEN CORP","https://en.wikipedia.org/wiki/Energen"
"669","ATMOS ENERGY","https://en.wikipedia.org/wiki/Atmos_Energy"
"670","ARTHUR J GALLAGHER","https://en.wikipedia.org/wiki/Arthur_J._Gallagher_%26_Co."
"671","GENTEX CORP","https://en.wikipedia.org/wiki/Gentex"
"672","AEGION CORP","https://en.wikipedia.org/wiki/Aegion"
"673","GRIFFON CORP","https://en.wikipedia.org/wiki/Griffon_Corporation"
"674","INTEGRATED DEVICE TECH","https://en.wikipedia.org/wiki/Integrated_Device_Technology"
"675","INTERFACE INC","https://en.wikipedia.org/wiki/Interface,_Inc."
"676","INVACARE CORP","https://en.wikipedia.org/wiki/Invacare"
"677","KAMAN CORP","https://en.wikipedia.org/wiki/Kaman_Corporation"
