weeknumber	weekday	date	start	end	duration	category	project	location
40	7	10/7	4:10 p	5:00 p	0:50	science		home
40	7	10/7	10:45 p	11:25 p	0:40	science		home
41	1	10/8	11:45 a	12:05 p	0:20	science		coffee_shop
41	1	10/8	12:30 p	1:00 p	0:30	science		coffee_shop
41	1	10/8	3:00 p	11:00 p	8:0	extracurricular	addir	off_campus
41	2	10/9	9:00 a	2:00 p	5:0	extracurricular	addir	off_campus
41	2	10/9	3:30 p	5:00 p	1:30	extracurricular	refs	campus
41	2	10/9	6:00 p	7:00 p	1:0	extracurricular	microbiome_club	campus
41	2	10/9	8:15 p	10:15 p	2:0	science		home
41	2	10/9	10:40 p	11:00 p	0:20	science		home
41	3	10/10	8:00 a	5:00 p	9:0	science	retreat	off_campus
41	4	10/11	10:00 a	4:30 p	6:30	science		lab
41	4	10/11	8:00 p	9:30 p	1:30	extracurricular	diversity	home
41	5	10/12	10:15 a	1:30 p	3:15	science		lab
41	5	10/12	1:30 p	3:00 p	1:30	class	project	campus
41	5	10/12	3:00 p	5:20 p	2:20	extracurricular	diversity	campus
41	5	10/12	10:00 p	11:00 p	1:0	science		home
41	6	10/13	9:00 a	10:00 a	1:0	class	recitation	campus
41	6	10/13	10:30 a	11:00 a	0:30	extracurricular		coffee_shop
41	6	10/13	11:00 a	12:00 p	1:0	extracurricular	diversity	coffee_shop
41	6	10/13	12:00 p	1:00 p	1:0	science	seminar	campus
41	6	10/13	1:15 p	4:45 p	3:30	science		lab
41	7	10/14	3:45 p	8:10 p	4:25	science		home
41	7	10/14	8:10 p	8:25 p	0:15	extracurricular	refs	home
42	1	10/15	9:15 a	12:00 p	2:45	science		lab
42	1	10/15	7:30 p	10:40 p	3:10	science		home
42	2	10/16	9:30 a	10:30 a	1:0	extracurricular	diversity	coffee_shop
42	2	10/16	10:30 a	12:00 p	1:30	science		lab
42	2	10/16	12:00 p	1:15 p	1:15	extracurricular	be_board	campus
42	2	10/16	1:15 PM	4:45 PM	3:30	science		lab
42	2	10/16	5:00 p	6:00 p	1:0	extracurricular	mbg	campus
42	2	10/16	6:00 p	7:00 p	1:0	extracurricular	microbiome_club	campus
42	2	10/16	9:10 p	11:10 p	2:0	science		home
42	3	10/17	9:00 a	10:30 a	1:30	professional	lab_tour	longwood
42	3	10/17	11:45 a	1:45 p	2:0	science		lab
42	3	10/17	2:20 p	4:15 p	1:55	class	lecture	campus
42	3	10/17	4:15 p	4:45 p	0:30	extracurricular	refs	lab
42	3	10/17	4:45 p	5:10 p	0:25	class	studying	lab
42	3	10/17	10:50 p	11:40 p	0:50	class	studying	home
42	4	10/18	9:45 a	10:15 a	0:30	class	studying	lab
42	4	10/18	10:15 a	11:30 a	1:15	science		lab
42	4	10/18	11:30 a	12:30 PM	1:0	extracurricular	refs	campus
42	4	10/18	12:40 p	2:00 p	1:20	class	studying	lab
42	4	10/18	2:00 p	3:00 p	1:0	extracurricular	refs	campus
42	4	10/18	3:00 p	5:00 p	2:0	class	studying	campus
42	4	10/18	5:00 p	6:00 p	1:0	extracurricular	addir	campus
42	4	10/18	7:00 p	8:00 p	1:0	extracurricular	mbg	campus
42	4	10/18	9:20 p	11:30 p	2:10	class	studying	home
42	5	10/19	10:30 a	12:45 p	2:15	class	studying	lab
42	5	10/19	1:00 p	2:00 p	1:0	extracurricular	diversity	campus
42	5	10/19	2:00 p	3:20 p	1:20	class	studying	lab
42	5	10/19	3:30 p	5:50 p	2:20	science		lab
42	5	10/19	6:20 p	7:00 p	0:40	science		lab
42	5	10/19	7:30 p	9:45 p	2:15	class	exam	campus
42	6	10/20	10:00 a	11:00 a	1:0	extracurricular	diversity_gsc	campus
42	6	10/20	11:00 a	12:00 p	1:0	class	recitation	campus
42	6	10/20	12:00 p	1:10 p	1:10	science	seminar	campus
42	6	10/20	1:50 p	5:10 p	3:20	science		longwood
42	5	10/19	10:00 p	11:00 p	1:0	extracurricular	tutoring	campus
42	7	10/21	8:10 p	9:20 p	1:10	science		home
42	7	10/21	9:20 p	9:50 p	0:30	extracurricular	diversity	home
43	1	10/22	8:00 a	9:25 a	1:25	class	homework	home
43	1	10/22	5:15 p	7:30 p	2:15	class	homework	home
43	2	10/23	8:30 a	8:50 AM	0:20	class	homework	home
43	2	10/23	10:00 a	10:30 a	0:30	science		lab
43	2	10/23	10:30 a	12:00 p	1:30	class	homework	lab
43	2	10/23	12:00 p	1:00 p	1:0	extracurricular	be_board	campus
43	2	10/23	1:00 p	1:30 p	0:30	extracurricular	mbg	campus
43	2	10/23	1:30 p	5:00 p	3:30	science		lab
43	2	10/23	5:00 p	6:00 p	1:0	extracurricular	mbg	campus
43	2	10/23	6:35 p	11:59 p	5:24	class	homework	lab
43	2	10/23	12:00 a	1:46 a	1:46	class	homework	lab
43	3	10/24	10:00 a	11:20 a	1:20	science		lab
43	3	10/24	11:20 a	2:30 p	3:10	class	homework	lab
43	3	10/24	2:30 p	4:00 p	1:30	class	lecture	campus
43	3	10/24	5:00 p	5:45 p	0:45	science		lab
43	3	10/24	5:45 p	11:59 p	6:14	class	homework	lab
43	3	10/24	12:00 a	2:00 a	2:0	class	homework	lab
43	4	10/25	9:00 a	10:40 a	1:40	extracurricular	diversity	campus
43	4	10/25	10:40 a	12:00 p	1:20	extracurricular	refs	campus
43	4	10/25	12:25 p	12:40 p	0:15	extracurricular	diversity	lab
43	4	10/25	12:40 p	5:00 p	4:20	science		lab
43	4	10/25	5:00 p	6:00 p	1:0	extracurricular	addir	campus
43	4	10/25	6:00 p	6:30 p	0:30	extracurricular	microbiome_club	campus
43	4	10/25	6:30 p	6:45 p	0:15	science		campus
43	4	10/25	9:10 p	11:35 p	2:25	class	project	home
43	5	10/26	10:30 a	10:45 a	0:15	science		lab
43	5	10/26	10:45 a	12:10 p	1:25	class	project	lab
43	5	10/26	12:10 p	1:00 p	0:50	extracurricular	diversity	campus
43	5	10/26	1:00 p	2:30 p	1:30	science		lab
43	5	10/26	2:30 p	4:00 p	1:30	class	lecture	campus
43	5	10/26	4:00 p	5:00 p	1:0	science	seminar	campus
43	5	10/26	5:45 p	7:00 p	1:15	science		lab
43	5	10/26	7:00 p	9:00 p	2:0	class	project	lab
43	5	10/26	9:00 p	11:30 p	2:30	science		lab
43	6	10/27	10:00 a	11:00 a	1:0	extracurricular	microbiome_club	campus
43	6	10/27	11:00 a	12:00 p	1:0	extracurricular	mbg	campus
43	6	10/27	12:00 p	12:45 p	0:45	science		campus
43	6	10/27	1:45 p	4:10 p	2:25	science		longwood
43	7	10/28	10:50 a	1:05 p	2:15	science		lab
43	7	10/28	3:30 p	6:15 p	2:45	science		lab
43	7	10/28	6:15 p	6:50 p	0:35	extracurricular	refs	lab
43	7	10/28	6:50 p	7:10 p	0:20	extracurricular	mbg	lab
43	7	10/28	10:50 p	11:40 p	0:50	class	homework	home
44	1	10/29	10:00 a	11:00 a	1:0	extracurricular	diversity	home
44	1	10/29	5:30 p	6:00 p	0:30	extracurricular	diversity	home
44	1	10/29	11:10 p	11:50 p	0:40	extracurricular	refs	home
44	2	10/30	10:00 a	4:00 p	6:0	science		campus
44	2	10/30	4:00 p	5:00 p	1:0	extracurricular	refs	campus
44	2	10/30	8:45 p	11:20 p	2:35	science		home
44	3	10/31	9:30 a	11:00 a	1:30	science		home
44	3	10/31	12:30 p	1:00 p	0:30	professional		campus
44	3	10/31	1:00 p	2:15 p	1:15	science		campus
44	3	10/31	2:30 p	4:00 p	1:30	class	lecture	campus
44	3	10/31	4:00 p	4:30 p	0:30	class	project	campus
44	3	10/31	4:30 p	5:00 p	0:30	extracurricular	diversity	campus
44	3	10/31	9:40 p	10:10 p	0:30	extracurricular	diversity	home
44	3	10/31	10:15 p	10:30 p	0:15	extracurricular	mbg	home
44	3	10/31	10:30 p	11:00 p	0:30	science		home
44	3	10/31	11:00 p	11:40 p	0:40	class	project	home
44	3	10/31	11:39 p	11:59 p	0:20	extracurricular	diversity	home
44	4	11/1	10:25 a	12:20 p	1:55	science		lab
44	4	11/1	1:10 p	2:15 p	1:5	science		lab
44	4	11/1	2:20 PM	5:00 p	2:40	extracurricular	diversity	campus
44	4	11/1	5:00 p	6:15 p	1:15	extracurricular	addir	campus
44	4	11/1	6:30 p	7:00 p	0:30	science		campus
44	4	11/1	7:00 p	8:15 p	1:15	extracurricular	mbg	campus
44	5	11/2	8:15 a	12:00 p	3:45	science	conference	off_campus
44	5	11/2	12:30 p	1:30 p	1:0	extracurricular	diversity	campus
44	5	11/2	1:30 p	2:30 p	1:0	extracurricular	refs	campus
44	5	11/2	2:30 p	4:20 p	1:50	class	lecture	campus
44	5	11/2	4:45 p	6:20 p	1:35	science		lab
44	5	11/2	6:30 p	7:40 p	1:10	extracurricular	diversity	campus
44	5	11/2	10:59 p	11:59 p	1:0	extracurricular	tutoring	campus
44	6	11/3	8:15 a	5:20 p	9:5	science	conference	off_campus
45	1	11/5	6:15 p	7:30 p	1:15	science		home
45	1	11/5	7:30 p	8:00 p	0:30	extracurricular	diversity	home
45	1	11/5	8:20 p	9:00 p	0:40	science		home
45	2	11/6	10:00 a	12:10 p	2:10	science		lab
45	2	11/6	12:50 p	5:00 p	4:10	science		lab
45	2	11/6	5:00 p	6:00 p	1:0	extracurricular	mbg	campus
45	2	11/6	6:00 p	7:40 p	1:40	extracurricular	diversity	lab
45	3	11/7	10:00 a	12:15 p	2:15	science		lab
45	3	11/7	1:00 p	2:20 p	1:20	extracurricular	mbg	campus
45	3	11/7	2:30 p	4:00 p	1:30	class	lecture	campus
45	3	11/7	4:00 p	5:45 p	1:45	extracurricular	diversity	campus
45	3	11/7	7:20 p	8:10 p	0:50	class	homework	lab
45	3	11/7	8:10 p	9:10 p	1:0	class	project	lab
45	3	11/7	9:19 p	11:59 p	2:40	class	homework	lab
45	3	11/7	12:00 a	12:50 a	0:50	class	homework	lab
45	4	11/8	10:00 a	1:35 p	3:35	science		lab
45	4	11/8	1:50 p	4:50 p	3:0	science		off_campus
45	4	11/8	5:00 p	6:10 p	1:10	extracurricular	addir	campus
45	4	11/8	6:30 p	6:50 p	0:20	science		lab
45	5	11/9	11:45 a	2:30 p	2:45	science		lab
45	5	11/9	2:30 p	4:00 p	1:30	class	lecture	campus
45	5	11/9	4:00 p	7:15 p	3:15	science		lab
45	6	11/10	9:45 a	12:45 p	3:0	science		lab
45	6	11/10	1:10 p	2:00 p	0:50	science		bus
45	6	11/10	2:00 p	4:45 p	2:45	science		longwood
45	6	11/10	5:30 p	7:15 p	1:45	extracurricular	refs	lab
45	6	11/10	7:30 p	8:00 p	0:30	extracurricular	refs	lab
46	1	11/12	10:00 a	10:45 a	0:45	extracurricular	addir	coffee_shop
46	1	11/12	11:14 a	11:59 p	12:45	class	homework	lab
46	1	11/12	12:01 a	1:51 a	1:50	class	homework	lab
46	2	11/13	9:40 a	12:00 p	2:20	science		lab
46	2	11/13	12:00 p	1:00 p	1:0	extracurricular	be_board	campus
46	2	11/13	1:00 p	6:00 p	5:0	science		lab
46	2	11/13	9:00 a	9:35 a	0:35	extracurricular	refs	coffee_shop
46	2	11/13	6:00 p	9:00 p	3:0	class	homework	lab
46	2	11/13	11:10 p	11:25 p	0:15	extracurricular	diversity	home
46	2	11/13	11:29 p	11:59 p	0:30	class	homework	home
46	2	11/13	12:01 a	12:41 a	0:40	class	homework	home
46	3	11/14	8:30 a	10:45 a	2:15	extracurricular	diversity	coffee_shop
46	3	11/14	10:50 a	2:00 p	3:10	class	homework	lab
46	3	11/14	2:00 p	2:30 p	0:30	science		lab
46	3	11/14	2:30 p	4:00 p	1:30	class	lecture	campus
46	3	11/14	4:20 p	7:10 p	2:50	class	homework	lab
46	3	11/14	7:10 p	7:30 p	0:20	science		lab
46	3	11/14	8:15 p	8:30 p	0:15	class	homework	lab
46	3	11/14	8:30 p	10:30 p	2:0	science		lab
46	4	11/15	9:00 a	9:50 a	0:50	extracurricular	diversity	home
46	4	11/15	10:30 a	11:20 a	0:50	extracurricular	diversity	home
46	4	11/15	12:10 p	12:50 p	0:40	extracurricular	diversity	lab
46	4	11/15	1:00 p	2:00 p	1:0	science		lab
46	4	11/15	2:20 p	2:40 p	0:20	class	studying	lab
46	4	11/15	2:40 p	4:40 p	2:0	science		lab
46	4	11/15	5:00 p	6:00 p	1:0	extracurricular	addir	campus
46	4	11/15	6:20 p	8:20 p	2:0	extracurricular	diversity	campus
46	5	11/16	8:30 a	9:25 a	0:55	class	homework	home
46	5	11/16	11:30 a	11:45 a	0:15	extracurricular	diversity	lab
46	5	11/16	12:00 p	12:20 p	0:20	science		lab
46	5	11/16	12:30 p	1:30 p	1:0	extracurricular	refs	campus
46	5	11/16	1:30 p	2:30 p	1:0	class	project	campus
46	5	11/16	2:30 p	4:00 p	1:30	class	lecture	campus
46	5	11/16	7:50 p	8:15 p	0:25	science		traveling
46	5	11/16	8:50 p	9:50 p	1:0	science		traveling
46	6	11/17	3:20 p	3:55 p	0:35	science		traveling
46	6	11/17	5:10 p	5:40 p	0:30	science		traveling
46	6	11/17	6:15 p	6:30 p	0:15	science		traveling
47	2	11/20	5:45 p	7:35 p	1:50	science		traveling
47	2	11/20	11:35 p	11:50 p	0:15	science		traveling
47	7	11/25	10:35 a	10:55 a	0:20	science		traveling
47	7	11/25	6:20 p	6:55 p	0:35	class	project	traveling
48	2	11/27	10:40 p	11:40 p	1:0	class	project	traveling
49	2	12/4	11:50 a	4:20 p	4:30	science		traveling
49	3	12/5	10:00 a	12:00 p	2:0	science		lab
49	3	12/5	12:00 p	1:00 p	1:0	extracurricular	gradsage	campus
49	3	12/5	1:00 p	1:30 p	0:30	extracurricular	refs	lab
49	3	12/5	1:30 p	6:50 p	5:20	science		lab
49	4	12/6	7:30 a	8:30 a	1:0	science		home
47	3	11/21	9:00 p	11:10 p	2:10	class	studying	traveling
47	4	11/22	9:10 a	9:50 a	0:40	class	studying	traveling
47	6	11/24	7:30 p	11:10 p	3:40	class	studying	traveling
48	2	11/27	9:45 p	11:30 p	1:45	class	studying	traveling
48	3	11/28	12:45 p	3:30 p	2:45	class	studying	traveling
48	3	11/28	8:00 p	10:00 PM	2:0	class	studying	traveling
48	3	11/28	9:59 p	11:59 p	2:0	class	exam	traveling
48	3	11/28	12:01 a	12:31 a	0:30	class	exam	traveling
49	4	12/6	9:45 a	10:00 a	0:15	science		lab
49	4	12/6	10:00 a	11:00 a	1:0	extracurricular	diversity	campus
49	4	12/6	11:10 a	12:00 p	0:50	science		lab
49	4	12/6	12:40 p	4:45 p	4:5	science		lab
49	4	12/6	5:00 p	6:00 p	1:0	extracurricular	addir	campus
49	4	12/6	6:00 p	6:55 p	0:55	science		campus
49	4	12/6	7:00 p	8:40 p	1:40	extracurricular	mbg	campus
49	5	12/7	8:40 a	9:00 a	0:20	science		home
49	5	12/7	10:00 a	3:50 p	5:50	science		lab
49	5	12/7	4:00 p	4:40 p	0:40	extracurricular	addir	campus
49	5	12/7	4:50 p	6:20 p	1:30	science		lab
49	5	12/7	10:40 p	11:15 p	0:35	science		campus
49	5	12/7	11:14 PM	11:59 p	0:45	extracurricular	tutoring	campus
49	5	12/7	6:30 p	7:50 p	1:20	extracurricular	diversity	campus
49	6	12/8	10:15 a	3:00 p	4:45	science		lab
49	6	12/8	3:30 p	4:30 p	1:0	science	seminar	off_campus
49	7	12/9	11:15 a	2:00 p	2:45	class	project	lab
49	7	12/9	4:00 p	8:00 p	4:0	class	project	campus
50	1	12/10	9:20 a	9:45 a	0:25	extracurricular	refs	home
50	1	12/10	10:45 a	12:15 p	1:30	class	project	home
50	1	12/10	10:20 p	10:50 p	0:30	class	project	home
50	2	12/11	8:20 a	9:35 a	1:15	class	project	home
50	2	12/11	10:45 a	11:45 a	1:0	science		lab
50	2	12/11	11:45 a	1:15 p	1:30	science		campus
50	2	12/11	1:45 p	2:50 p	1:5	science		lab
50	2	12/11	3:00 p	4:15 p	1:15	extracurricular	diversity	campus
50	2	12/11	4:15 p	5:30 p	1:15	extracurricular	refs	campus
50	2	12/11	6:00 p	6:40 p	0:40	extracurricular	microbiome_club	campus
50	3	12/12	10:00 a	1:00 p	3:0	science		lab
50	3	12/12	1:25 p	2:30 p	1:5	science		lab
50	3	12/12	2:30 p	4:00 p	1:30	class	lecture	campus
50	3	12/12	4:00 p	5:00 p	1:0	class	project	lab
50	3	12/12	5:00 p	6:00 p	1:0	science		lab
50	3	12/12	6:15 p	8:00 p	1:45	extracurricular	mbg	campus
50	3	12/12	8:45 p	11:50 p	3:5	class	project	lab
50	4	12/13	8:40 a	9:10 a	0:30	science		home
50	4	12/13	10:00 a	11:10 a	1:10	science		home
50	4	12/13	11:45 a	12:00 p	0:15	science		lab
50	4	12/13	12:00 p	12:30 p	0:30	extracurricular	mbg	campus
50	4	12/13	12:30 p	12:50 p	0:20	science		campus
50	4	12/13	2:30 p	4:50 p	2:20	science		lab
50	4	12/13	5:00 p	6:00 p	1:0	extracurricular	addir	campus
50	4	12/13	6:30 p	7:30 p	1:0	extracurricular	refs	campus
50	4	12/13	9:25 p	10:00 p	0:35	science		campus
50	4	12/13	10:15 p	10:50 p	0:35	science		campus
50	4	12/13	8:45 a	9:10 AM	0:25	science		home
50	5	12/14	10:25 a	11:45 a	1:20	science		lab
50	5	12/14	11:50 a	1:35 p	1:45	extracurricular	diversity	campus
50	5	12/14	1:50 p	4:20 p	2:30	science		lab
50	6	12/15	8:30 a	12:10 p	3:40	science		lab
50	6	12/15	1:30 p	4:10 p	2:40	science		longwood
50	7	12/16	6:00 p	7:00 p	1:0	science		new_hampshire
51	1	12/17	10:49 p	11:59 p	1:10	extracurricular	diversity	home
51	1	12/17	12:00 a	12:20 a	0:20	extracurricular	diversity	home
51	2	12/18	8:30 a	9:30 a	1:0	science		home
51	2	12/18	10:30 a	11:30 a	1:0	science		lab
51	2	12/18	11:30 a	1:30 p	2:0	extracurricular	outreach	lab
51	2	12/18	1:45 p	2:20 p	0:35	science		lab
51	2	12/18	2:40 p	6:25 p	3:45	science		lab
51	3	12/19	8:45 a	9:45 a	1:0	science		lab
51	3	12/19	11:15 a	11:35 a	0:20	science		lab
51	3	12/19	1:45 p	11:30 p	9:45	science		lab
51	4	12/20	9:40 a	3:45 p	6:5	science		lab
51	4	12/20	10:55 p	11:55 p	1:0	science		home
51	4	12/20	12:01 a	12:51 a	0:50	science		home
51	5	12/21	8:45 a	6:00 p	9:15	science		lab
51	5	12/21	11:30 p	11:55 p	0:25	extracurricular	diversity	home
51	5	12/21	12:00 a	12:15 a	0:15	extracurricular	addir	home
51	6	12/22	11:30 a	1:15 p	1:45	science		lab
51	6	12/22	11:10 p	11:30 p	0:20	science		home
51	6	12/22	2:00 p	4:30 p	2:30	science		longwood
51	7	12/23	11:00 a	12:40 p	1:40	science		plane
51	7	12/23	6:20 p	8:20 p	2:0	science		plane
51	7	12/23	8:30 p	9:50 p	1:20	professional	website	plane
52	1	12/24	11:35 a	12:10 p	0:35	professional	website	san_diego
52	1	12/24	3:25 p	4:00 p	0:35	science		san_diego
52	2	12/25	9:25 AM	9:45 a	0:20	science		san_diego
52	2	12/25	11:35 a	12:35 p	1:0	extracurricular	diversity	san_diego
52	2	12/25	7:00 p	7:45 p	0:45	extracurricular	diversity	san_diego
52	3	12/26	9:00 a	9:40 a	0:40	extracurricular	diversity	san_diego
52	3	12/26	3:40 p	6:15 p	2:35	science		san_diego
52	3	12/26	9:30 p	10:45 p	1:15	science		san_diego
52	4	12/27	11:15 a	12:25 p	1:10	science		san_diego
53	2	12/31	11:40 a	12:00 p	0:20	science		traveling
								
								
								
								
								
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
#VALUE!	#VALUE!				0:0			
