task,x,y,visualization,accuracy,rank,time
Retrieve,Nominal,Numerical,BarChart,100,3,12
Retrieve,Nominal,Numerical,BarChart,100,3,14
Retrieve,Nominal,Numerical,BarChart,100,3,5
Retrieve,Nominal,Numerical,BarChart,100,3,16
Retrieve,Nominal,Numerical,BarChart,100,3,12
Retrieve,Numerical,Numerical,BarChart,100,3,15
Retrieve,Numerical,Numerical,BarChart,100,3,20
Retrieve,Numerical,Numerical,BarChart,100,3,6
Retrieve,Numerical,Numerical,BarChart,100,3,6
Retrieve,Numerical,Numerical,BarChart,100,3,8
Retrieve,Numerical,Numerical,BarChart,100,3,13
Retrieve,Numerical,Numerical,BarChart,100,3,12
Retrieve,Numerical,Numerical,BarChart,100,3,14
Retrieve,Numerical,Numerical,BarChart,100,3,5
Retrieve,Numerical,Numerical,BarChart,100,3,8
Retrieve,Numerical,Numerical,BarChart,100,3,14
Retrieve,Numerical,Numerical,BarChart,100,3,44
Retrieve,Numerical,Numerical,BarChart,100,3,10
Retrieve,Numerical,Numerical,BarChart,100,3,26
Retrieve,Numerical,Numerical,BarChart,100,3,6
Retrieve,Numerical,Numerical,BarChart,100,3,5
Retrieve,Numerical,Numerical,BarChart,100,3,3
Retrieve,Numerical,Numerical,BarChart,100,3,6
Retrieve,Ordinal,Numerical,BarChart,100,3,36
Retrieve,Ordinal,Numerical,BarChart,100,3,49
Retrieve,Ordinal,Numerical,BarChart,0,3,4
Retrieve,Ordinal,Numerical,BarChart,0,3,9
Retrieve,Ordinal,Numerical,BarChart,100,3,11
Retrieve,Ordinal,Numerical,BarChart,100,3,11
Retrieve,Ordinal,Numerical,BarChart,100,3,12
Retrieve,Ordinal,Numerical,BarChart,100,3,33
Retrieve,Ordinal,Numerical,BarChart,100,3,18
Retrieve,Ordinal,Numerical,BarChart,100,3,9
Retrieve,Ordinal,Numerical,BarChart,100,3,13
Retrieve,Ordinal,Numerical,BarChart,100,3,6
Retrieve,Ordinal,Numerical,BarChart,100,3,4
Retrieve,Ordinal,Numerical,BarChart,100,3,8
Retrieve,Nominal,Numerical,LineChart,100,3,11
Retrieve,Nominal,Numerical,LineChart,100,3,10
Retrieve,Nominal,Numerical,LineChart,0,3,9
Retrieve,Nominal,Numerical,LineChart,0,3,10
Retrieve,Nominal,Numerical,LineChart,100,3,12
Retrieve,Nominal,Numerical,LineChart,100,3,13
Retrieve,Nominal,Numerical,LineChart,100,3,8
Retrieve,Nominal,Numerical,LineChart,100,3,10
Retrieve,Numerical,Numerical,LineChart,100,3,31
Retrieve,Numerical,Numerical,LineChart,100,3,10
Retrieve,Numerical,Numerical,LineChart,0,3,15
Retrieve,Numerical,Numerical,LineChart,0,3,25
Retrieve,Numerical,Numerical,LineChart,100,3,24
Retrieve,Numerical,Numerical,LineChart,0,3,7
Retrieve,Numerical,Numerical,LineChart,100,3,5
Retrieve,Numerical,Numerical,LineChart,100,3,14
Retrieve,Numerical,Numerical,LineChart,100,3,12
Retrieve,Ordinal,Numerical,LineChart,100,3,20
Retrieve,Ordinal,Numerical,LineChart,0,3,8
Retrieve,Ordinal,Numerical,LineChart,100,3,7
Retrieve,Ordinal,Numerical,LineChart,100,3,9
Retrieve,Ordinal,Numerical,LineChart,100,3,2
Retrieve,Ordinal,Numerical,LineChart,100,3,9
Retrieve,Ordinal,Numerical,LineChart,0,3,7
Retrieve,Ordinal,Numerical,LineChart,100,3,10
Retrieve,Ordinal,Numerical,LineChart,100,3,12
Retrieve,Nominal,Numerical,PieChart,100,3,7
Retrieve,Nominal,Numerical,PieChart,100,3,11
Retrieve,Nominal,Numerical,PieChart,100,3,8
Retrieve,Nominal,Numerical,PieChart,100,3,17
Retrieve,Nominal,Numerical,PieChart,100,3,5
Retrieve,Numerical,Numerical,PieChart,100,3,21
Retrieve,Numerical,Numerical,PieChart,0,3,15
Retrieve,Numerical,Numerical,PieChart,100,3,5
Retrieve,Numerical,Numerical,PieChart,100,3,5
Retrieve,Numerical,Numerical,PieChart,100,3,10
Retrieve,Numerical,Numerical,PieChart,100,3,34
Retrieve,Numerical,Numerical,PieChart,100,3,6
Retrieve,Ordinal,Numerical,PieChart,100,3,7
Retrieve,Ordinal,Numerical,PieChart,100,3,6
Retrieve,Ordinal,Numerical,PieChart,100,3,6
Retrieve,Ordinal,Numerical,PieChart,100,3,4
Retrieve,Ordinal,Numerical,PieChart,100,3,18
Retrieve,Ordinal,Numerical,PieChart,100,3,13
Retrieve,Ordinal,Numerical,PieChart,100,3,7
Retrieve,Ordinal,Numerical,PieChart,100,3,9
Retrieve,Ordinal,Numerical,PieChart,100,3,10
Retrieve,Nominal,Numerical,Scatterplot,100,3,13
Retrieve,Nominal,Numerical,Scatterplot,100,3,5
Retrieve,Nominal,Numerical,Scatterplot,100,3,8
Retrieve,Nominal,Numerical,Scatterplot,100,3,10
Retrieve,Nominal,Numerical,Scatterplot,100,3,6
Retrieve,Numerical,Numerical,Scatterplot,100,3,9
Retrieve,Numerical,Numerical,Scatterplot,100,3,10
Retrieve,Ordinal,Numerical,Scatterplot,100,3,14
Retrieve,Ordinal,Numerical,Scatterplot,100,3,10
Retrieve,Ordinal,Numerical,Scatterplot,100,3,6
Retrieve,Nominal,Numerical,Table,100,3,6
Retrieve,Nominal,Numerical,Table,100,3,5
Retrieve,Ordinal,Numerical,Table,100,3,8
Anomalies,Nominal,Numerical,BarChart,0,4,6
Anomalies,Nominal,Numerical,BarChart,100,4,35
Anomalies,Nominal,Numerical,BarChart,100,4,6
Anomalies,Nominal,Numerical,BarChart,0,4,12
Anomalies,Nominal,Numerical,BarChart,0,4,2
Anomalies,Nominal,Numerical,BarChart,0,4,18
Anomalies,Nominal,Numerical,BarChart,100,4,13
Anomalies,Numerical,Numerical,BarChart,100,4,7
Anomalies,Numerical,Numerical,BarChart,100,4,8
Anomalies,Numerical,Numerical,BarChart,100,4,13
Anomalies,Numerical,Numerical,BarChart,0,4,1
Anomalies,Numerical,Numerical,BarChart,100,4,7
Anomalies,Numerical,Numerical,BarChart,100,4,5
Anomalies,Numerical,Numerical,BarChart,100,4,6
Anomalies,Numerical,Numerical,BarChart,0,4,13
Anomalies,Numerical,Numerical,BarChart,100,4,3
Anomalies,Numerical,Numerical,BarChart,100,4,23
Anomalies,Numerical,Numerical,BarChart,100,4,10
Anomalies,Ordinal,Numerical,BarChart,100,4,10
Anomalies,Ordinal,Numerical,BarChart,100,4,5
Anomalies,Ordinal,Numerical,BarChart,0,4,1
Anomalies,Ordinal,Numerical,BarChart,100,4,15
Anomalies,Ordinal,Numerical,BarChart,100,4,14
Anomalies,Ordinal,Numerical,BarChart,100,4,6
Anomalies,Ordinal,Numerical,BarChart,100,4,12
Anomalies,Ordinal,Numerical,BarChart,0,4,5
Anomalies,Ordinal,Numerical,BarChart,100,4,20
Anomalies,Ordinal,Numerical,BarChart,100,4,5
Anomalies,Ordinal,Numerical,BarChart,100,4,4
Anomalies,Nominal,Numerical,LineChart,100,4,10
Anomalies,Nominal,Numerical,LineChart,100,4,44
Anomalies,Nominal,Numerical,LineChart,100,4,7
Anomalies,Nominal,Numerical,LineChart,100,4,17
Anomalies,Nominal,Numerical,LineChart,100,4,48
Anomalies,Nominal,Numerical,LineChart,100,4,5
Anomalies,Nominal,Numerical,LineChart,100,4,6
Anomalies,Nominal,Numerical,LineChart,100,4,16
Anomalies,Numerical,Numerical,LineChart,0,4,8
Anomalies,Numerical,Numerical,LineChart,100,4,28
Anomalies,Numerical,Numerical,LineChart,0,4,16
Anomalies,Numerical,Numerical,LineChart,100,4,15
Anomalies,Numerical,Numerical,LineChart,100,4,10
Anomalies,Ordinal,Numerical,LineChart,0,4,11
Anomalies,Ordinal,Numerical,LineChart,100,4,29
Anomalies,Ordinal,Numerical,LineChart,100,4,16
Anomalies,Ordinal,Numerical,LineChart,100,4,10
Anomalies,Ordinal,Numerical,LineChart,0,4,14
Anomalies,Ordinal,Numerical,LineChart,100,4,23
Anomalies,Ordinal,Numerical,LineChart,100,4,25
Anomalies,Ordinal,Numerical,LineChart,0,4,26
Anomalies,Ordinal,Numerical,LineChart,0,4,12
Anomalies,Nominal,Numerical,PieChart,100,4,5
Anomalies,Nominal,Numerical,PieChart,100,4,28
Anomalies,Nominal,Numerical,PieChart,100,4,56
Anomalies,Nominal,Numerical,PieChart,100,4,18
Anomalies,Nominal,Numerical,PieChart,100,4,24
Anomalies,Numerical,Numerical,PieChart,100,4,22
Anomalies,Numerical,Numerical,PieChart,0,4,8
Anomalies,Numerical,Numerical,PieChart,100,4,14
Anomalies,Numerical,Numerical,PieChart,0,4,4
Anomalies,Numerical,Numerical,PieChart,0,4,21
Anomalies,Numerical,Numerical,PieChart,100,4,16
Anomalies,Numerical,Numerical,PieChart,0,4,4
Anomalies,Numerical,Numerical,PieChart,100,4,18
Anomalies,Numerical,Numerical,PieChart,100,4,34
Anomalies,Ordinal,Numerical,PieChart,100,4,7
Anomalies,Ordinal,Numerical,PieChart,0,4,7
Anomalies,Ordinal,Numerical,PieChart,100,4,12
Anomalies,Ordinal,Numerical,PieChart,0,4,10
Anomalies,Ordinal,Numerical,PieChart,100,4,20
Anomalies,Ordinal,Numerical,PieChart,0,4,30
Anomalies,Nominal,Numerical,Scatterplot,100,4,2
Anomalies,Nominal,Numerical,Scatterplot,0,4,17
Anomalies,Nominal,Numerical,Scatterplot,100,4,3
Anomalies,Nominal,Numerical,Scatterplot,100,4,25
Anomalies,Nominal,Numerical,Scatterplot,0,4,3
Anomalies,Numerical,Numerical,Scatterplot,100,4,27
Anomalies,Numerical,Numerical,Scatterplot,100,4,15
Anomalies,Numerical,Numerical,Scatterplot,100,4,20
Anomalies,Numerical,Numerical,Scatterplot,0,4,2
Anomalies,Numerical,Numerical,Scatterplot,100,4,13
Anomalies,Ordinal,Numerical,Scatterplot,100,4,17
Anomalies,Ordinal,Numerical,Scatterplot,0,4,16
Anomalies,Ordinal,Numerical,Scatterplot,100,4,12
Anomalies,Ordinal,Numerical,Scatterplot,100,4,16
Anomalies,Ordinal,Numerical,Scatterplot,100,4,6
Anomalies,Nominal,Numerical,Table,100,4,21
Anomalies,Nominal,Numerical,Table,0,4,12
Anomalies,Nominal,Numerical,Table,100,4,5
Anomalies,Nominal,Numerical,Table,100,4,9
Anomalies,Nominal,Numerical,Table,100,4,4
Anomalies,Nominal,Numerical,Table,100,4,4
Anomalies,Nominal,Numerical,Table,0,4,18
Anomalies,Nominal,Numerical,Table,100,4,12
Anomalies,Nominal,Numerical,Table,100,4,21
Anomalies,Nominal,Numerical,Table,100,4,3
Anomalies,Nominal,Numerical,Table,100,4,17
Anomalies,Numerical,Numerical,Table,0,4,21
Anomalies,Numerical,Numerical,Table,0,4,23
Anomalies,Numerical,Numerical,Table,100,4,12
Anomalies,Numerical,Numerical,Table,0,4,23
Anomalies,Numerical,Numerical,Table,0,4,26
Anomalies,Numerical,Numerical,Table,0,4,20
Anomalies,Ordinal,Numerical,Table,100,4,10
Anomalies,Ordinal,Numerical,Table,100,4,19
Anomalies,Ordinal,Numerical,Table,100,4,8
Anomalies,Ordinal,Numerical,Table,100,4,9
Anomalies,Ordinal,Numerical,Table,100,4,9
Cluster,Nominal,Numerical,BarChart,100,4,3
Cluster,Nominal,Numerical,BarChart,100,4,11
Cluster,Numerical,Numerical,BarChart,100,4,19
Cluster,Ordinal,Numerical,BarChart,100,4,10
Cluster,Nominal,Numerical,LineChart,100,4,9
Cluster,Nominal,Numerical,LineChart,100,4,14
Cluster,Nominal,Numerical,LineChart,100,4,29
Cluster,Nominal,Numerical,LineChart,100,4,13
Cluster,Nominal,Numerical,LineChart,100,4,7
Cluster,Nominal,Numerical,LineChart,100,4,5
Cluster,Nominal,Numerical,LineChart,100,4,10
Cluster,Nominal,Numerical,LineChart,100,4,6
Cluster,Nominal,Numerical,LineChart,100,4,12
Cluster,Nominal,Numerical,LineChart,100,4,11
Cluster,Nominal,Numerical,LineChart,100,4,8
Cluster,Nominal,Numerical,LineChart,100,4,18
Cluster,Numerical,Numerical,LineChart,0,4,19
Cluster,Numerical,Numerical,LineChart,0,4,15
Cluster,Numerical,Numerical,LineChart,100,4,22
Cluster,Numerical,Numerical,LineChart,0,4,11
Cluster,Numerical,Numerical,LineChart,0,4,27
Cluster,Numerical,Numerical,LineChart,0,4,24
Cluster,Numerical,Numerical,LineChart,0,4,16
Cluster,Numerical,Numerical,LineChart,0,4,13
Cluster,Numerical,Numerical,LineChart,0,4,50
Cluster,Numerical,Numerical,LineChart,0,4,18
Cluster,Numerical,Numerical,LineChart,0,4,14
Cluster,Numerical,Numerical,LineChart,0,4,15
Cluster,Numerical,Numerical,LineChart,100,4,30
Cluster,Numerical,Numerical,LineChart,0,4,17
Cluster,Numerical,Numerical,LineChart,0,4,18
Cluster,Ordinal,Numerical,LineChart,100,4,23
Cluster,Ordinal,Numerical,LineChart,0,4,4
Cluster,Ordinal,Numerical,LineChart,100,4,6
Cluster,Ordinal,Numerical,LineChart,100,4,206
Cluster,Ordinal,Numerical,LineChart,0,4,11
Cluster,Ordinal,Numerical,LineChart,0,4,11
Cluster,Ordinal,Numerical,LineChart,0,4,11
Cluster,Ordinal,Numerical,LineChart,0,4,34
Cluster,Ordinal,Numerical,LineChart,100,4,10
Cluster,Ordinal,Numerical,LineChart,100,4,6
Cluster,Ordinal,Numerical,LineChart,100,4,16
Cluster,Ordinal,Numerical,LineChart,100,4,17
Cluster,Ordinal,Numerical,LineChart,100,4,17
Cluster,Ordinal,Numerical,LineChart,100,4,10
Cluster,Ordinal,Numerical,LineChart,100,4,17
Cluster,Ordinal,Numerical,LineChart,0,4,12
Cluster,Nominal,Numerical,PieChart,100,4,12
Cluster,Nominal,Numerical,PieChart,100,4,6
Cluster,Nominal,Numerical,PieChart,100,4,3
Cluster,Nominal,Numerical,PieChart,100,4,7
Cluster,Nominal,Numerical,PieChart,100,4,21
Cluster,Nominal,Numerical,PieChart,100,4,8
Cluster,Nominal,Numerical,PieChart,100,4,6
Cluster,Nominal,Numerical,PieChart,100,4,49
Cluster,Nominal,Numerical,PieChart,100,4,15
Cluster,Numerical,Numerical,PieChart,100,4,16
Cluster,Numerical,Numerical,PieChart,100,4,22
Cluster,Numerical,Numerical,PieChart,100,4,10
Cluster,Numerical,Numerical,PieChart,100,4,12
Cluster,Numerical,Numerical,PieChart,100,4,13
Cluster,Numerical,Numerical,PieChart,100,4,17
Cluster,Numerical,Numerical,PieChart,100,4,21
Cluster,Numerical,Numerical,PieChart,100,4,30
Cluster,Ordinal,Numerical,PieChart,100,4,12
Cluster,Ordinal,Numerical,PieChart,100,4,7
Cluster,Ordinal,Numerical,PieChart,100,4,35
Cluster,Ordinal,Numerical,PieChart,100,4,8
Cluster,Ordinal,Numerical,PieChart,100,4,14
Cluster,Nominal,Numerical,Scatterplot,100,4,4
Cluster,Nominal,Numerical,Scatterplot,100,4,15
Cluster,Nominal,Numerical,Scatterplot,100,4,11
Cluster,Nominal,Numerical,Scatterplot,100,4,15
Cluster,Nominal,Numerical,Scatterplot,100,4,13
Cluster,Nominal,Numerical,Scatterplot,100,4,10
Cluster,Nominal,Numerical,Scatterplot,100,4,34
Cluster,Nominal,Numerical,Scatterplot,100,4,11
Cluster,Nominal,Numerical,Scatterplot,100,4,8
Cluster,Nominal,Numerical,Scatterplot,100,4,8
Cluster,Nominal,Numerical,Scatterplot,100,4,6
Cluster,Nominal,Numerical,Scatterplot,100,4,4
Cluster,Nominal,Numerical,Scatterplot,100,4,17
Cluster,Numerical,Numerical,Scatterplot,100,4,10
Cluster,Numerical,Numerical,Scatterplot,0,4,12
Cluster,Numerical,Numerical,Scatterplot,0,4,28
Cluster,Numerical,Numerical,Scatterplot,100,4,21
Cluster,Numerical,Numerical,Scatterplot,0,4,29
Cluster,Numerical,Numerical,Scatterplot,0,4,48
Cluster,Numerical,Numerical,Scatterplot,0,4,22
Cluster,Numerical,Numerical,Scatterplot,0,4,20
Cluster,Numerical,Numerical,Scatterplot,0,4,36
Cluster,Numerical,Numerical,Scatterplot,0,4,35
Cluster,Numerical,Numerical,Scatterplot,100,4,14
Cluster,Numerical,Numerical,Scatterplot,100,4,12
Cluster,Ordinal,Numerical,Scatterplot,100,4,5
Cluster,Ordinal,Numerical,Scatterplot,100,4,8
Cluster,Ordinal,Numerical,Scatterplot,100,4,24
Cluster,Ordinal,Numerical,Scatterplot,100,4,3
Cluster,Ordinal,Numerical,Scatterplot,100,4,11
Cluster,Ordinal,Numerical,Scatterplot,100,4,48
Cluster,Ordinal,Numerical,Scatterplot,100,4,6
Cluster,Ordinal,Numerical,Scatterplot,100,4,6
Cluster,Ordinal,Numerical,Scatterplot,0,4,7
Cluster,Ordinal,Numerical,Scatterplot,100,4,5
Cluster,Ordinal,Numerical,Scatterplot,100,4,4
Cluster,Ordinal,Numerical,Scatterplot,0,4,16
Cluster,Ordinal,Numerical,Scatterplot,0,4,5
Cluster,Ordinal,Numerical,Scatterplot,100,4,4
Correlation,Numerical,Numerical,BarChart,100,4,3
Correlation,Ordinal,Numerical,BarChart,100,4,5
Correlation,Ordinal,Numerical,BarChart,100,4,10
Correlation,Ordinal,Numerical,BarChart,100,4,7
Correlation,Ordinal,Numerical,BarChart,100,4,4
Correlation,Ordinal,Numerical,BarChart,100,4,9
Correlation,Ordinal,Numerical,BarChart,100,4,17
Correlation,Ordinal,Numerical,BarChart,100,4,6
Correlation,Numerical,Numerical,LineChart,100,4,3
Correlation,Numerical,Numerical,LineChart,100,4,8
Correlation,Numerical,Numerical,LineChart,100,4,12
Correlation,Numerical,Numerical,LineChart,100,4,7
Correlation,Ordinal,Numerical,LineChart,100,4,9
Correlation,Ordinal,Numerical,LineChart,100,4,3
Correlation,Ordinal,Numerical,LineChart,0,4,7
Correlation,Numerical,Numerical,PieChart,0,4,9
Correlation,Numerical,Numerical,PieChart,100,4,33
Correlation,Numerical,Numerical,PieChart,100,4,10
Correlation,Numerical,Numerical,PieChart,0,4,7
Correlation,Ordinal,Numerical,PieChart,100,4,10
Correlation,Ordinal,Numerical,PieChart,100,4,13
Correlation,Ordinal,Numerical,PieChart,100,4,9
Correlation,Ordinal,Numerical,PieChart,0,4,14
Correlation,Ordinal,Numerical,PieChart,100,4,7
Correlation,Ordinal,Numerical,PieChart,100,4,18
Correlation,Ordinal,Numerical,PieChart,100,4,13
Correlation,Ordinal,Numerical,PieChart,100,4,21
Correlation,Ordinal,Numerical,PieChart,0,4,7
Correlation,Numerical,Numerical,Scatterplot,100,4,7
Correlation,Numerical,Numerical,Scatterplot,100,4,5
Correlation,Numerical,Numerical,Scatterplot,100,4,12
Correlation,Numerical,Numerical,Scatterplot,100,4,4
Correlation,Numerical,Numerical,Scatterplot,100,4,13
Correlation,Numerical,Numerical,Scatterplot,100,4,13
Correlation,Numerical,Numerical,Scatterplot,0,4,14
Correlation,Numerical,Numerical,Scatterplot,100,4,3
Correlation,Numerical,Numerical,Scatterplot,100,4,8
Correlation,Ordinal,Numerical,Scatterplot,100,4,8
Correlation,Ordinal,Numerical,Scatterplot,100,4,2
Correlation,Ordinal,Numerical,Scatterplot,100,4,4
Correlation,Ordinal,Numerical,Scatterplot,0,4,23
Correlation,Ordinal,Numerical,Scatterplot,100,4,3
Correlation,Numerical,Numerical,Table,100,4,44
Correlation,Numerical,Numerical,Table,0,4,16
Correlation,Numerical,Numerical,Table,0,4,35
Correlation,Numerical,Numerical,Table,0,4,12
Correlation,Numerical,Numerical,Table,0,4,23
Correlation,Numerical,Numerical,Table,0,4,8
Correlation,Numerical,Numerical,Table,0,4,34
Correlation,Numerical,Numerical,Table,0,4,49
Correlation,Numerical,Numerical,Table,0,4,16
Correlation,Numerical,Numerical,Table,0,4,141
Correlation,Numerical,Numerical,Table,0,4,29
Correlation,Numerical,Numerical,Table,100,4,8
Correlation,Numerical,Numerical,Table,0,4,13
Correlation,Numerical,Numerical,Table,100,4,25
Correlation,Numerical,Numerical,Table,0,4,6
Correlation,Numerical,Numerical,Table,0,4,8
Correlation,Numerical,Numerical,Table,100,4,14
Correlation,Numerical,Numerical,Table,0,4,15
Correlation,Ordinal,Numerical,Table,100,4,42
Correlation,Ordinal,Numerical,Table,100,4,15
Correlation,Ordinal,Numerical,Table,100,4,33
Correlation,Ordinal,Numerical,Table,100,4,5
Correlation,Ordinal,Numerical,Table,0,4,5
Correlation,Ordinal,Numerical,Table,100,4,11
Correlation,Ordinal,Numerical,Table,0,4,10
Correlation,Ordinal,Numerical,Table,100,4,32
Correlation,Ordinal,Numerical,Table,100,4,5
Correlation,Ordinal,Numerical,Table,0,4,5
Correlation,Ordinal,Numerical,Table,100,4,6
Correlation,Ordinal,Numerical,Table,0,4,20
Derived,Nominal,Numerical,BarChart,100,4,10
Derived,Ordinal,Numerical,BarChart,100,4,9
Derived,Ordinal,Numerical,BarChart,100,4,16
Derived,Ordinal,Numerical,BarChart,100,4,8
Derived,Nominal,Numerical,LineChart,0,4,17
Derived,Nominal,Numerical,LineChart,100,4,16
Derived,Nominal,Numerical,LineChart,100,4,14
Derived,Nominal,Numerical,LineChart,0,4,17
Derived,Nominal,Numerical,LineChart,100,4,15
Derived,Nominal,Numerical,LineChart,100,4,22
Derived,Nominal,Numerical,LineChart,100,4,10
Derived,Nominal,Numerical,LineChart,100,4,26
Derived,Nominal,Numerical,LineChart,100,4,29
Derived,Nominal,Numerical,LineChart,100,4,11
Derived,Nominal,Numerical,LineChart,100,4,42
Derived,Nominal,Numerical,LineChart,0,4,35
Derived,Nominal,Numerical,LineChart,100,4,42
Derived,Nominal,Numerical,LineChart,0,4,19
Derived,Numerical,Numerical,LineChart,0,4,27
Derived,Numerical,Numerical,LineChart,100,4,13
Derived,Numerical,Numerical,LineChart,100,4,48
Derived,Numerical,Numerical,LineChart,100,4,49
Derived,Numerical,Numerical,LineChart,100,4,12
Derived,Numerical,Numerical,LineChart,100,4,22
Derived,Numerical,Numerical,LineChart,0,4,11
Derived,Numerical,Numerical,LineChart,0,4,21
Derived,Numerical,Numerical,LineChart,100,4,51
Derived,Numerical,Numerical,LineChart,0,4,23
Derived,Numerical,Numerical,LineChart,0,4,17
Derived,Numerical,Numerical,LineChart,0,4,21
Derived,Numerical,Numerical,LineChart,0,4,16
Derived,Numerical,Numerical,LineChart,100,4,25
Derived,Numerical,Numerical,LineChart,0,4,8
Derived,Numerical,Numerical,LineChart,100,4,11
Derived,Numerical,Numerical,LineChart,100,4,11
Derived,Numerical,Numerical,LineChart,100,4,26
Derived,Numerical,Numerical,LineChart,100,4,13
Derived,Numerical,Numerical,LineChart,100,4,20
Derived,Numerical,Numerical,LineChart,0,4,22
Derived,Numerical,Numerical,LineChart,100,4,27
Derived,Numerical,Numerical,LineChart,100,4,8
Derived,Numerical,Numerical,LineChart,100,4,22
Derived,Numerical,Numerical,LineChart,0,4,18
Derived,Ordinal,Numerical,LineChart,100,4,22
Derived,Ordinal,Numerical,LineChart,100,4,15
Derived,Ordinal,Numerical,LineChart,100,4,11
Derived,Ordinal,Numerical,LineChart,100,4,23
Derived,Ordinal,Numerical,LineChart,100,4,18
Derived,Ordinal,Numerical,LineChart,0,4,47
Derived,Ordinal,Numerical,LineChart,100,4,36
Derived,Ordinal,Numerical,LineChart,100,4,24
Derived,Ordinal,Numerical,LineChart,100,4,13
Derived,Ordinal,Numerical,LineChart,0,4,11
Derived,Ordinal,Numerical,LineChart,0,4,46
Derived,Ordinal,Numerical,LineChart,100,4,19
Derived,Ordinal,Numerical,LineChart,100,4,27
Derived,Ordinal,Numerical,LineChart,0,4,18
Derived,Ordinal,Numerical,LineChart,100,4,23
Derived,Nominal,Numerical,PieChart,100,4,11
Derived,Nominal,Numerical,PieChart,100,4,20
Derived,Nominal,Numerical,PieChart,100,4,14
Derived,Nominal,Numerical,PieChart,100,4,9
