Date,Recession,GDP,Unemployment,HousingStarts,CPI,DowJones,NASDAQ,SP500,VehicleSales,RealHPI,NominalHPI
8/1/1959,,,5.2,,29.2,,,59.599998,,110.4462144,15.07213675
9/1/1959,,,5.5,,29.3,,,56.880001,,110.3111753,15.10526233
10/1/1959,,528.6,5.7,,29.4,,,57.52,,110.5386863,15.18807627
11/1/1959,,,5.8,,29.4,,,58.279999,,110.6592302,15.20463905
12/1/1959,,,5.3,,29.4,,,59.889999,,110.1770549,15.1383879
1/1/1960,,542.6,5.2,,29.3,,,55.610001,,110.9159515,15.18807627
2/1/1960,,,4.8,,29.4,,,56.119999,,110.5386863,15.18807627
3/1/1960,,,5.4,,29.4,,,55.34,,110.5386863,15.18807627
4/1/1960,1,541.1,5.2,,29.5,,,54.369999,,110.1639789,15.18807627
5/1/1960,1,,5.1,,29.5,,,55.830002,,109.9237085,15.15495069
6/1/1960,1,,5.4,,29.6,,,56.919998,,109.312886,15.12182512
7/1/1960,1,545.6,5.5,,29.6,,,55.509998,,109.312886,15.12182512
8/1/1960,1,,5.6,,29.6,,,56.959999,,109.7918033,15.18807627
9/1/1960,1,,5.5,,29.6,,,53.52,,110.2707207,15.25432742
10/1/1960,1,540.2,6.1,,29.8,,,53.389999,,109.8874261,15.30401578
11/1/1960,1,,6.1,,29.8,,,55.540001,,109.5306487,15.25432742
12/1/1960,1,,6.6,,29.8,,,58.110001,,109.5306487,15.25432742
1/1/1961,1,545,6.6,,29.8,,,61.779999,,109.5306487,15.25432742
2/1/1961,1,,6.9,,29.8,,,63.439999,,109.2927972,15.22120184
3/1/1961,,,6.9,,29.8,,,65.059998,,109.5306487,15.25432742
4/1/1961,,555.5,7,,29.8,,,65.309998,,109.0549456,15.18807627
5/1/1961,,,7.1,,29.8,,,66.559998,,109.4117229,15.23776463
6/1/1961,,,6.9,,29.8,,,64.639999,,109.2927972,15.22120184
7/1/1961,,567.7,7,,30,,,66.760002,,108.9185774,15.2708902
8/1/1961,,,6.6,,29.9,,,68.07,,109.4013816,15.28745299
9/1/1961,,,6.7,,30,,,66.730003,,109.0367103,15.28745299
10/1/1961,,580.6,6.5,,30,,,68.620003,,109.0367103,15.28745299
11/1/1961,,,6.1,,30,,,71.32,,109.627375,15.37026693
12/1/1961,,,6,,30,,,71.550003,,109.8636409,15.4033925
1/1/1962,,594,5.8,,30,,,68.839996,,109.9817739,15.41995529
2/1/1962,,,5.5,,30.1,,,69.959999,,109.380905,15.38682972
3/1/1962,,,5.6,,30.1,,,69.550003,,109.380905,15.38682972
4/1/1962,,600.4,5.6,,30.2,,,65.239998,,109.0187165,15.38682972
5/1/1962,,,5.5,,30.2,,,59.630001,,109.6054696,15.46964366
6/1/1962,,,5.5,,30.2,,,54.75,,109.7228202,15.48620644
7/1/1962,,609,5.4,,30.3,,,58.23,,109.3606987,15.48620644
